Name,Value
Wizardry Online,1.3
Wizorb,7.1000000000000005
Wolfenstein,26.0
Wolfenstein 3D,0.8
Wolfenstein 3D Spear of Destiny,0.3
Wolfenstein The New Order,1190.3000000000002
Wolfenstein The New Order German Edition,254.5
Wolfenstein The Old Blood ,93.7
Wolfenstein The Old Blood German Edition,13.5
Woodle Tree Adventures,27.600000000000005
Woody Two-Legs Attack of the Zombie Pirates,0.5
World Basketball Manager 2010,0.2
World War II Panzer Claws,0.5
World in Conflict,1.1
World in Conflict Soviet Assault,49.8
World of Goo,92.20000000000002
World of Guns Gun Disassembly,332.2
World of Mixed Martial Arts 3,11.4
World of Soccer online,5.400000000000001
World of Zoo,2.4
Worldwide Soccer Manager 2009,295.0
Worms,0.5
Worms Armageddon,83.19999999999999
Worms Clan Wars,42.79999999999999
Worms Crazy Golf,3.8
Worms Reloaded,371.6
Worms Revolution,335.0
Worms Ultimate Mayhem,26.9
Wrath of Athena,0.8
Written in the Sky,0.8
X Beyond the Frontier,3.7
X Rebirth,280.0
X-Blades,26.6
X-COM Apocalypse,30.5
X-COM Enforcer,0.6
X-COM Interceptor,9.299999999999999
X-COM Terror from the Deep,88.9
X-COM UFO Defense,128.0
X-Plane 10 Global - 64 Bit,1072.1
X-Tension,1.4000000000000001
X-note,4.4
X2 The Threat,169.0
X3 Albion Prelude,403.5
X3 Reunion,172.2
X3 Terran Conflict,154.3
XCOM Enemy Unknown,7696.0999999999985
Xam,0.8999999999999999
Xenonauts,175.4
Xeodrifter,2.9
Xpand Rally Xtreme,4.1
YOU DON'T KNOW JACK,2.3
YOU DON'T KNOW JACK Vol. 1 XL,1.3
YOU DON'T KNOW JACK Vol. 2,0.2
Year Walk,5.4
Yesterday,5.6
Yet Another Zombie Defense,40.199999999999996
Yosumin!,0.4
You Have to Win the Game,16.799999999999997
You Must Build A Boat,32.0
You Need A Budget 4 (YNAB),154.7
Your Doodles Are Bugged!,0.1
Ys I,8.3
Ys Origin,54.9
Ys The Oath in Felghana,22.4
Ys VI The Ark of Napishtim,5.1
Yury,3.4
Z,3.0
ZOMBI,1.9
Zack Zero,21.099999999999998
Zafehouse Diaries,3.6
Zen Bound 2,2.6
Zeno Clash,26.8
Zeno Clash 2,9.6
Zero Gear,3.4
Ziggurat,7.4
Zombie Army Trilogy,22.0
Zombie Driver,13.100000000000001
Zombie Driver HD,3.9000000000000004
Zombie Grinder,7.8
Zombie Panic Source,2440.7000000000003
Zombie Shooter 2,10.700000000000001
Zombie Tycoon 2 Brainhov's Revenge,2.8
Zombie Zoeds,4.5
Zombies Monsters Robots,165.70000000000002
Zoombinis,3.6
Zotrix,0.5
Zuma Deluxe,0.5
Zuma's Revenge,136.5
Zuma's Revenge! - Adventure,1.9
aerofly RC 7,0.2
bit Dungeon II,10.5
eden*,5.699999999999999
fault milestone one,5.4
fault milestone two sideabove,1.6
hocus,0.1
how do you Do It?,0.8
iBomber Attack,0.4
iBomber Defense,11.100000000000001
iBomber Defense Pacific,17.9
iO,1.0
ibb & obb,10.0
inMomentum,0.5
liteCam Game 100 FPS Game Capture,68.0
oO,0.2
planetarian ~the reverie of a little planet~,0.1
rFactor,2.2
rFactor 2,1.8
realMyst,1.5
realMyst Masterpiece Edition,20.5
resident evil 4 / biohazard 4,96.1
rymdkapsel,1.1
sZone-Online,56.699999999999996
the static speaks my name,2.0
theHunter,309.20000000000005
theHunter Primal,85.9
